"﻿""ui_id""",name,update_time,descript
6628,RatePlayer,2024-06-21 20:05:18,You can rate a Player and get rating from other players
6629,[经典旧世]RatePlayer,2024-06-21 20:05:38,You can rate a Player and get rating from other players
6630,[怀旧服]RatePlayer,2024-06-21 20:05:30,You can rate a Player and get rating from other players
3185,Rated,2022-11-01 04:31:17,Arena tracker for 2v2 and 3v3
4243,Rated Skirmish,2021-11-08 18:00:05,It's a simple addon that does what description says. You turn it on and hover over some player character in the game getting his skirmish rated data in discription
13646,RatingBuster,2023-12-28 04:57:52,"Item stat breakdown, analysis and comparison"
14808,[经典旧世]RatingBuster Classic,2024-06-30 23:01:32,An item comparison tool for WoW Classic.
14809,[怀旧服]RatingBuster Classic,2024-06-30 23:01:36,An item comparison tool for WoW Classic.
16219,RatingBuster Classic,2024-02-28 01:00:16,An item comparison tool for all flavors of WoW Classic.
6665,[怀旧服]RatingBuster Wotlk Classic,2024-06-29 01:01:30,"Tooltip - Item stat breakdown, analysis and comparison"
4690,Ratio Minimap Auras (ElvUI Plugin),2024-07-08 01:32:05,"Adds the ability to give your ElvUI Auras located by the minimap, separate width and height sizes."
4691,[经典旧世]Ratio Minimap Auras (ElvUI Plugin),2024-07-08 01:32:14,"Adds the ability to give your ElvUI Auras located by the minimap, separate width and height sizes."
4692,[怀旧服]Ratio Minimap Auras (ElvUI Plugin),2024-07-08 01:32:18,"Adds the ability to give your ElvUI Auras located by the minimap, separate width and height sizes."
7981,[经典旧世]Raven,2024-05-03 02:00:52,"Monitors buffs, debuffs and cooldowns and provides timer bars and icons plus helpful notifications"
14224,[怀旧服]Raven,2024-05-03 02:00:59,"Monitors buffs, debuffs and cooldowns and provides timer bars and icons plus helpful notifications"
15159,Raven,2023-04-20 01:49:05,"Monitors buffs, debuffs and cooldowns and provides timer bars and icons plus helpful notifications"
11591,Raven Loot,2022-11-03 15:00:10,Raven Loot shows for every piece of loot for who it is the biggest upgrade in terms of stat-weights.
11522,Raven Loot Attendance,2022-11-03 14:56:22,A custom attendance system to be used with Raven Loot
4902,Ravenous For Shadowlands,2022-06-17 16:03:40,Keep track of your progress through the expansion!
4903,Ravenous GPS,2023-11-01 20:00:34,Let people know where you/your target are!
3643,Ravenous Mounts,2024-04-20 21:01:37,"Chooses the best Mount for the job, with no configuration or set-up; it’s all based on your Mount Journal Favorites. Includes any and all available Ground, Flying, Swimming, Vendor, Passenger, and Special Zone Mounts!"
4904,Ravenous Nameplates,2023-12-28 06:07:33,"Cycles through four different nameplate configurations: enemy, friendly, all, none."
6016,[经典旧世]Ravenous Nameplates,2022-06-17 16:03:44,"Cycles through four different nameplate configurations: enemy, friendly, all, none."
15793,Ravenous Todo,2023-10-04 21:00:12,"Keep track of mobs from dungeons, raids, and the world to farm mounts, pets, toys, etc."
712,Raven：万能计时条,2024-05-03 02:00:44,万能计时条插件，可以监视你的Buff、DeBuff、法术冷却等。
12417,Ravvz Mount Raids,2022-11-03 15:49:31,Ravvz Mount Raids
4551,[怀旧服]Rawr Classic,2024-02-22 04:00:40,Adds additonal character voice clips from Retail to Classic.
5284,[经典旧世]Rawr Classic,2024-02-22 04:00:38,Adds additonal character voice clips from Retail to Classic.
8922,Razer Gaming Keypad Add-on,2022-11-03 12:24:27,Razer Gaming Keypad Add-on
1072,RazerNaga,2022-11-03 11:53:37,
13923,RazerNaga DF,2022-11-28 01:00:37,The RazerNaga WoW UI addon updated for Dragonflight
14499,[怀旧服]RazerNaga UI,2024-05-28 06:00:15,"Designed exclusively for Razer Naga, the ultimate Massively Multiplayer Online Gaming mouse. "
14727,[经典旧世]RazerNaga UI,2024-04-03 00:00:52,"Designed exclusively for Razer Naga, the ultimate Massively Multiplayer Online Gaming mouse."
14134,RazerNaga UI,2023-11-05 01:12:34,"Designed exclusively for Razer Naga, the ultimate Massively Multiplayer Online Gaming mouse."
14248,RazerNagaUI,2024-03-20 05:06:41,"Designed exclusively for Razer Naga, the ultimate Massively Multiplayer Online Gaming mouse.   Download CurseForgeInstall"
9815,Razhints BIS-lista,2022-11-03 13:16:51,Basically the same addon but with currents tier and dungeons..
15777,[经典旧世]ReColorChat,2024-05-01 19:00:16,It re-colors the usernames to their class colors
15851,[怀旧服]ReColorChat,2024-05-01 19:00:18,It re-colors the usernames to their class colors
14115,ReEasyDestroy,2022-12-10 06:00:16,CTRL+ALT+Right Click to delete items from your bag/bank
8359,ReEnhancedStackSplit [9.0],2022-11-25 01:00:09,"Enhanced Stack Split, for 9.0"
11098,ReGroup,2022-11-03 14:32:03,The simple way to keep your group together when all the World Quests are trying to rip you apart
14114,ReLookinAtMe,2022-11-29 01:14:19,Target of Target in Mouseover Tooltip
4496,ReMinimap Again,2022-06-17 14:43:31,Allows customization of the minimap
8793,ReQuest - World Quests Counter,2022-11-03 12:15:21,Show how many times you've completed a world quest in its tooltip.
14107,ReTradeTabs,2022-12-04 07:01:05,Add quick buttons for other professions to the profession UI
14117,ReVludsTargetSexMod,2022-11-29 01:14:31,Target gender in tooltip
12988,ReXP,2022-11-03 16:23:52,Stylized XP and Reputatiopn messages
16380,[经典旧世]Reactions,2024-02-08 05:21:34,Automatically react to events by saying or doing something.
1493,[怀旧服]Reactions,2023-01-20 23:00:14,Automatically react to events by saying or doing something.
16955,Ready Check Go,2024-02-29 01:11:09,Reminder to set spec and talents on a ready check
8779,ReadySetDing,2022-12-04 03:00:23,Ding!
8003,[经典旧世]Readycheck Screenshot,2024-01-08 21:00:12,Readycheck Screenshot
16658,[怀旧服]Readycheck Screenshot,2024-01-08 21:00:07,Readycheck Screenshot
16659,Readycheck Screenshot,2024-01-08 21:00:07,Readycheck Screenshot
8794,Reagent Banker,2022-11-03 12:15:25,Automate your Reagent Bank.
17166,[经典旧世]Reagent Filler,2024-04-19 09:00:20,Enable and automate a set buy limit for all your reagents.
17167,[怀旧服]Reagent Filler,2024-04-19 09:00:24,Enable and automate a set buy limit for all your reagents.
13605,Reagent Helper 2: Remastered,2023-12-28 05:47:34,Shows within a reagent items tooltip the Profession and/or Class it is used for.
8677,Reagent Recipe Tooltip,2022-12-24 11:00:15,Adds a recipe list to the tooltip of crafting reagents
4221,[经典旧世]Reagent Recipes Classic,2022-06-17 16:21:18,Lists recipes for a reagent in the tooltip of the reagent
4715,[燃烧远征]Reagent Recipes Classic,2022-06-17 16:21:18,Lists recipes for a reagent in the tooltip of the reagent
11605,Reagent Restocker,2022-11-03 15:01:03,"Automatically restocks your reagents, arrows, etc. when you visit the appropriate vendors or your bank."
10584,Reagent Tooltips,2022-11-03 14:02:24,Reagent Tooltips shows the Professions that reagent items are used for within the item's tooltip
9502,[经典旧世]ReagentCount,2023-10-07 01:10:07,Displays reagent count on spell action buttons
9501,ReagentCount,2022-11-03 12:59:03,Displays reagent count on spell action buttons
11593,Real ID Counter,2022-11-03 15:00:16,Adds a counter showing your Real ID friends count.
11659,RealID Toons,2022-11-03 15:04:17,Adds the toon name to the alert that your RealID friend has come online.
11324,Realm Bounty Hunter,2022-11-03 14:45:08,A WPvP bounty hunting system.
9674,Realm Gold,2023-01-23 04:40:23,Tracks gold across all characters in the realm
10974,Realm Hop Assist,2022-11-03 14:25:03,Easy tool for cross-realm hoping
8706,RealmLang,2022-11-03 12:09:09,A simple AddOn that displays the language of a Realm-Server.
12107,Reaper,2022-11-03 15:30:59,Reaper... Death to annoying features of WoW
6855,[怀旧服]RearrangePetTab,2022-10-05 20:30:05,WoW WotLK Classic add-on that rearranges the pet frame.
10672,RebornUI,2022-11-03 14:07:20,On going addon integration
4336,Recap,2023-11-21 17:01:20,Recap
4335,[怀旧服]Recap,2022-10-16 11:30:26,Recap
4334,[经典旧世]Recap,2022-07-12 01:00:07,Recap
391,Recap：图形化战斗数据分析,2021-03-11 07:58:33,设置命令：/recap  -  开启关闭界面。战斗数据统计分析，支持在列表栏里点击鼠标右键随时增加和减少需要显示的数据列。统计了普攻中的闪避，格挡，招架；非普攻中的未击中，偏斜，抵抗。
10509,Received,2022-11-03 13:58:03,Track how many items you receive during a timespan
2001,Recent,2024-04-09 05:00:25,automatic personal loot recap
16998,[经典旧世]Recipe Master,2024-06-27 13:02:09,Enhance your crafting journey and become the master of your professions!
17186,Recipe Master,2024-04-15 12:00:15,Enhance your crafting journey and become the master of your professions!
10013,[经典旧世]Recipe Radar Classic,2022-11-03 13:29:22,Helps locate vendors with unknown recipes for active and alts on realm
15775,Recipe Recorder,2024-05-08 12:00:55,Show who has learned it in the recipe's tooltip.
9379,[经典旧世]Recipe searching,2022-11-03 12:51:37,Display an input box to search recipe in tradeskill
2981,RecipeLinkFix,2024-05-08 17:00:18,Fixes crafting recipe links you send
5864,[怀旧服]RecipesCollector,2024-05-14 01:00:28,Track known professions across every alt with a tooltip addition on recipes
15318,[经典旧世]RecipesCollector,2024-05-14 01:00:22,Track known professions across every alt with a tooltip addition on recipes
10463,RecipesVendor,2022-11-03 13:54:57,BOE recipes vendor
2050,[怀旧服]Reckless Abandon,2024-05-22 03:02:03,An addon for quickly (and recklessly) abandoning quests
2048,Reckless Abandon,2024-05-09 14:00:10,An addon for quickly (and recklessly) abandoning quests
2049,[经典旧世]Reckless Abandon,2024-04-04 02:00:17,An addon for quickly (and recklessly) abandoning quests
10438,Recount: SpeedUp Updates (plugin),2022-11-03 13:53:21,Makes the Recount window update twice each second.
12996,RecountCC,2022-11-03 16:24:16,Shows the number of Crowd Control effects that a player has used.
10729,RecountSkinByNth,2022-11-03 14:10:50,Skin and Secondary window for the Recount Addon
17,Recount：伤害统计插件,2024-05-13 12:01:03,设置命令：/recount show -- 显示插件界面。老牌战斗统计插件，CPU占用相对SKADA和DETAILS来说是最高的。
1201,[经典旧世] Recount：伤害统计插件,2024-05-13 12:00:48,设置命令：/recount show -- 显示插件界面。战斗统计插件。老牌战斗统计插件，CPU占用相对SKADA和DETAILS来说是最高的，统计方式也是最数据最虚高的。
1427,[怀旧服] Recount：伤害统计插件,2024-05-13 12:00:56,
12649,Recycle Bin,2022-11-03 16:03:07,No longer shall you have to click yes or type agree to delete a item. Just drag and drop click and it is gone.
16969,[经典旧世]Red Arrow,2024-03-04 00:00:13,Put red arrow to the edge of minimap  face where you walk
3394,Red Arrow,2024-02-20 04:00:07,Put red arrow to the edge of minimap  face where you walk
16902,[怀旧服]Red Arrow,2024-02-20 04:00:05,Put red arrow to the edge of minimap  face where you walk
12159,Redeemer-Legion,2022-11-03 15:34:07,Updated Redeemer for Legion - Settings Fixed
8383,RedeemerReloaded,2022-11-03 11:47:04,This mod makes you say humorous messages whenever you cast a resurrection spell and serves purely to entertain you and annoy others.
12768,Redprints,2022-11-03 16:10:32,Paints your known blueprints red.
13427,Reflux,2022-11-03 16:49:12,Addon to switch all your AceDB profiles via slash command. This tool also allows you to emulate profiles for non AceDB addons.
7720,Reflux2,2022-11-03 10:54:39,UI Integration
7721,[经典旧世]Reflux2,2022-11-03 10:54:39,UI Integration
7722,[怀旧服]Reflux2,2022-11-03 10:54:39,UI Integration
17315,[怀旧服]ReforgeLite Classic：一键重铸,2024-07-08 08:01:08,"曾经历过重铸功能的玩家对这个插件肯定不陌生；随著大地的裂变怀旧服上线，这款装备属性重铸插件也重出江湖。
"
10289,[经典旧世]Regen,2022-11-03 13:45:17,Mana Regeneration Information
4521,Region Filter,2022-06-17 16:29:24,Filter regions in the group finder according to your server.
11932,Regular Tab,2022-11-03 15:20:52,Restores pre-legion tab targeting functionality
2850,[燃烧远征]Relevance,2021-06-17 16:33:05,
11607,Relic Quest Reward,2022-11-03 15:01:10,This simple addon allows you to see the Quest Reward Choices while you have the Artifact menu open
11118,RelicHelper,2022-11-03 14:33:08,Display how much an upgrade a relic is right in the tooltip!
11134,RelicInspector,2022-11-03 14:34:04,See information about the relics socketed in artifact weapons in their tooltips. 
12242,ReloadEnable,2022-11-03 15:39:01,[FOR DEVELOPERS] Adds /rl and a simple button as a short version to reload the UI
5412,[经典旧世]ReloadReminder,2023-12-28 06:12:46,Reminds you to /reload to help avoid loss of HC progress
5865,[怀旧服]ReloadReminder,2023-04-13 03:00:17,Reminds you to /reload to help avoid loss of HC progress
6840,[经典旧世]ReloadUI Button,2023-12-28 05:37:07,Adds a ReloadUI Button to the Game menu and Interface options frame
6841,[怀旧服]ReloadUI Button,2023-12-28 05:37:10,Adds a ReloadUI Button to the Game menu and Interface options frame
6839,ReloadUI Button,2022-11-12 07:00:07,Adds a ReloadUI Button to the Game menu and Interface options frame
17053,ReloadUI Button - UPDATED,2024-04-13 04:00:14,ReloadUI Button - UPDATED
17054,[经典旧世]ReloadUI Button - UPDATED,2024-04-13 04:00:15,ReloadUI Button - UPDATED
17055,[怀旧服]ReloadUI Button - UPDATED,2024-04-13 04:00:17,ReloadUI Button - UPDATED
17019,ReloadUiReborn,2024-03-12 01:12:27,Add a Reload Button to the game menu
15361,Reloader,2023-05-20 01:12:07,Reload the UI with one click
10051,Reload：快速重载,2024-04-04 15:00:06,绑定按键，快速重载。
10052,[经典旧世]Reload：快速重载,2024-04-04 15:00:08,绑定按键，快速重载。
16269,[怀旧服]Reload：快速重载,2024-04-04 15:00:10,绑定按键，快速重载。
10784,RemGank,2022-11-03 14:13:55,Create a list of enemy gankers
12577,RemUplift,2023-12-28 06:16:33,This addon helps us track Renewing Mist and Uplift for Mistweavers.
2597,Remaining XP,2023-12-28 05:00:14,Shows the remaining XP needed to reach the next level.
2598,[怀旧服]Remaining XP,2023-12-28 05:00:22,Shows the remaining XP needed to reach the next level.
2599,[经典旧世]Remaining XP,2023-12-28 05:00:18,Shows the remaining XP needed to reach the next level.
10611,Rematch Celestial Tournament,2022-11-03 14:04:09,Rematch Celestial Tournament
7570,Rematch ElvUI Skin,2022-11-18 14:00:07,This addon reskins the Rematch battle pet addon to better blend in with ElvUI.
3115,Rematch_TSMPetValues,2024-05-09 04:02:18,Add TSM market values ​​to the Rematch pet list
945,Rematch：战斗宠物组队管理,2024-05-08 09:04:12,
11923,Remember Declined,2022-11-03 15:20:24,Remembers groups you were declined from in the group finder
14936,Remember Instance,2024-03-16 06:53:55,You spam LFG and forget which one you're accepted? Remember Instance will help you there.
10172,[经典旧世]RememberYou,2022-11-03 13:38:28, Identify your friends and enemies
16148,Reminder Restart,2023-11-09 01:19:23,Reminder Rebuided
3175,Reminders,2023-11-14 03:00:45,Create customizable reminders for each of your characters
8305,Remindr - Simple Reminders,2022-11-03 11:42:34,Set repeating or one-off reminders
8306,[经典旧世]Remindr - Simple Reminders,2022-11-03 11:42:34,Set repeating or one-off reminders
17611,Remix Checklist,2024-06-24 09:00:54,For all your MoP remix collecting needs
17606,Remix Ensemble Tracker,2024-06-13 17:01:05,"Simplifies ensemble purchases by tracking your acquisitions and adding a visual tag to already purchased ensembles in tooltips, for easy alt purchases."
17432,Remix Gem Helper,2024-05-23 05:00:26,在角色面板右侧显示一个简易的幻境新生宝石列表。
17550,Remix Mail Helper,2024-06-16 18:02:30,Remix Mail Helper is a World of Warcraft addon that automates mailbox management by looting all items except XP bonuses from dungeons and raids.
17474,Remix Opener,2024-05-20 01:13:04,在屏幕上显示宝藏图标，点击即可打开。右键按住图标可以拖动位置。
17659,Remix: No XP loot,2024-06-24 01:15:08,"在幻境新生：潘达利亚中，避免拾取经验值道具；除此之外无任何功能，无配置。注意：必需先在设置里停用自动拾取，插件才能运作。
"
13354,Remove Bar Caps (Griffons),2022-11-03 16:44:51,Removes the Griffons from action bars
13353,Remove Bar Texture,2022-11-03 16:44:48,Remove Bar Texture
13352,Remove Default Raid Frames,2022-11-03 16:44:45,Removes the default Blizzard raid frames for a clean UI
9047,Remove Extra Action Button Texture,2022-11-03 12:32:44,Remove the texture from the Extra Action Button and the Zone Ability Frame.
5849,Remove Flashing Covenant Icon,2022-11-09 14:38:19,Removes the flashing of the Covenant icon on the mini map
7763,Remove From Tooltip,2023-01-25 08:00:12,Remove Sell Price and Made By from the default Tooltip
5724,Remove Nameplate Debuffs,2024-07-04 11:01:10,This is an addon that will remove debuff icons from enemy nameplates.
5725,[经典旧世]Remove Nameplate Debuffs,2024-07-04 11:01:14,This is an addon that will remove debuff icons from enemy nameplates.
5726,[怀旧服]Remove Nameplate Debuffs,2024-07-04 11:01:19,This is an addon that will remove debuff icons from enemy nameplates.
8553,Remove Realm Name,2022-11-03 11:56:01,Removes realm name from PvP nameplates
8733,Remove Sell Price,2022-11-03 12:10:41,Small Mod to remove the Blizzard sell price from tooltips.
16691,Remove Sell Price NG,2024-01-12 01:11:32,Removes the vendor price from the default item tooltips. 
15813,Remove Tracked Traveler's Log Tasks,2023-09-04 01:11:28,Remove Stuck Tasks from the Quest Log
6768,Remove Trashmaster Title,2022-09-07 19:30:14,Offers a button for removing the Trashmaster title upon login.
4772,Remove UI Gryphons  - RuG bey,2023-05-19 02:19:00,Remove Gryphons from UI
8825,RemoveActionBarTexture,2022-11-03 12:17:28,Remove gryphons and background texture.
4919,[燃烧远征]RenRaidExport,2022-06-17 16:02:43,Export current raid roster in simple text format
11961,Renewing Mist Tracker,2022-11-03 15:22:50,A Small movable frame that shows who in your party has your Renewing Mist buff
4857,[经典旧世]Reno Macro Patcher,2024-05-02 11:00:42,Reno is a slash-command that can patch predefined options in a macro to change which abilities will be chosen.
4858,[怀旧服]Reno Macro Patcher,2024-05-02 11:00:47,Reno is a slash-command that can patch predefined options in a macro to change which abilities will be chosen.
4856,Reno Macro Patcher,2022-06-17 15:08:17,Reno is a slash-command that can patch predefined options in a macro to change which abilities will be chosen.
11260,Rep Grind,2022-11-03 14:41:15,Simple addon that displays the number of kills or quests remaining until the next faction rank increase.
8522,Rep Grinder,2022-11-03 11:54:21,"Tracks Reputation Across Your Entire Account And Allows You To Sort, Filter, and Watch Factions"
13650,Rep Items,2022-11-03 17:02:58,Rep Items scans your bags and displays how many rep items you have and how much reputation they give when handed in
5770,Rep Rate,2022-06-17 13:48:56,Tracks your rate of income for reputation
5367,[经典旧世]Rep Up!,2024-07-04 09:01:03,This is an addon that will play the level up sound when you rank up reputation in WoW.
5877,Rep Up!,2024-07-04 09:00:57,This is an addon that will play the level up sound when you rank up reputation in WoW.
5878,[怀旧服]Rep Up!,2024-07-04 09:01:08,This is an addon that will play the level up sound when you rank up reputation in WoW.
12113,Rep2,2022-11-03 15:31:21,"Rep2 displays a message, which shows how much reputation you gained, and how much is needed until the next standing."
3507,RepBarColors,2022-06-17 12:40:52,Reputation Bar Colors
5768,[经典旧世]RepBarColors,2022-06-17 13:48:51,Reputation Bar Colors
5769,[燃烧远征]RepBarColors,2022-06-17 13:48:51,Reputation Bar Colors
1712,[经典旧世]RepByZone,2024-06-09 19:00:27,Switches your watched faction by the player\'s location
1713,[怀旧服]RepByZone,2024-06-09 19:00:33,Switches your watched faction by the player\'s location
1714,RepByZone,2024-06-09 19:00:20,Switches your watched faction by the player\'s location
3696,RepCalc (Reputation Bars),2022-12-02 13:00:08,Reputation Calculator
8655,RepHeaderRemember,2023-12-28 06:07:09,Persists collapsed state of headers across wow sessions.
7936,[经典旧世]RepHelper,2022-11-03 11:21:11,A World of Warcraft addon to help you manage your reputation and Factions.
7937,RepHelper,2022-11-03 11:21:11,A World of Warcraft addon to help you manage your reputation and Factions.
11017,RepSwap,2022-11-03 14:27:21,Changes your watched reputation based on the faction you last gained rep with.
9232,RepSwitch,2023-01-25 09:00:23,Sets your watched faction whenever you gain or loose reputation
9231,[经典旧世]RepSwitch,2022-11-03 12:43:52,Sets your watched faction whenever you gain or loose reputation
7784,RepWatch,2024-04-27 14:00:16,Provides Enanced inforation when gaining Reputation
15452,RepairAi,2023-10-05 22:00:13,Auto repair addon
3250,RepairBroker,2024-05-09 14:01:35,Auto repair + shows durability.
3251,[经典旧世]RepairBroker,2024-05-09 14:01:48,Auto repair + shows durability.
3252,[怀旧服]RepairBroker,2024-05-09 14:01:58,Auto repair + shows durability.
17088,RepairMate,2024-03-25 01:11:55,Reminds you to repair your equipment
3850,[经典旧世]Reported,2023-12-25 08:00:10,Remembers your cheating reports.
3851,Reported,2023-12-25 08:00:08,Remembers your cheating reports.
3852,[怀旧服]Reported,2023-12-25 08:00:12,Remembers your cheating reports.
10867,Reports,2022-11-03 14:18:46,Grants the ability to open either the Class Hall Report or Garrison Report with a right click on the Minimap button
8610,RepositionTopFrame,2022-11-03 11:59:16,Repositions the top center frame 
3503,Repper,2022-06-17 12:40:49,Reuptation Tracking HUD
1480,[燃烧远征]Reputable,2022-06-17 16:55:50,Reputation enhancements and more!
3228,Reputation Bars,2024-07-03 10:01:17,Reputation Bars
14960,Reputation Calculator,2024-06-01 13:02:11,Displays how much reputation is required to reach exalted
14967,[经典旧世]Reputation Calculator,2023-04-07 00:00:32,Displays how much reputation is required to reach exalted
14968,[怀旧服]Reputation Calculator,2023-04-07 00:00:32,Displays how much reputation is required to reach exalted
13438,Reputation Colors,2022-11-03 16:49:50,Changes colors of reputation standings
6523,Reputation Guide,2024-06-25 01:01:33,A World of Warcraft addon to help you manage your reputation and Factions.
6524,[经典旧世]Reputation Guide,2024-06-25 01:01:42,A World of Warcraft addon to help you manage your reputation and Factions.
6525,[怀旧服]Reputation Guide,2024-06-25 01:01:46,A World of Warcraft addon to help you manage your reputation and Factions.
4422,Reputation Watcher,2024-05-09 19:00:35,automatically switches the WoW reputation progress bar to the faction you increase reputation with
4420,[经典旧世]Reputation Watcher,2024-05-04 01:10:07,automatically switches the WoW reputation progress bar to the faction you increase reputation with
4421,[怀旧服]Reputation Watcher,2024-05-04 01:10:11,automatically switches the WoW reputation progress bar to the faction you increase reputation with
6489,ReputationSorter,2022-08-17 02:00:19,Enables you move the order of your reputation categories.
6173,Reputations,2023-12-28 05:16:59,Displays the reputations list of all your characters in a single table.
4032,[怀旧服]Reputations,2023-05-24 22:00:47,Displays the reputations list of all your characters in a single table.
6174,[经典旧世]Reputations,2022-06-17 16:54:08,Displays the reputations list of all your characters in a single table.
7736,ReqLevel Items,2022-11-03 11:05:16,Displays required character level on items.
9476,Request Stop Transparent,2022-11-03 12:57:37,Makes the Request Stop button transparent
9477,[经典旧世]Request Stop Transparent,2022-11-03 12:57:37,Makes the Request Stop button transparent
3894,RequestStop,2024-02-15 00:00:07,Ability to add Request Stop while in flight or Ferries
4458,Requires Level X,2023-05-03 17:02:19,A small addon that adds back the functionality to see required level in item tooltips
13711,RerollManager,2022-11-03 17:07:02,"Tracking alt important things (daily battleground, daily instance, weekly raid, profession quests)"
5633,Research Viewer,2024-05-08 17:02:10,Allows you to view any research tree in the field
12722,ResetEcho,2022-11-03 16:07:38,ResetEcho
8059,Resetti,2022-11-03 11:29:06,Provides /rlg and /rla to reset the graphics and audio quickly
11951,ResizeClassHallButton,2022-11-03 15:22:05,Resizes the Class Hall/Garrison button to be the same size as the other buttons and moves it to the top left (NW) of the map.
14415,ResizeEncounterBar,2023-01-06 01:14:56,"Allows the user to scale the default Blizzard ""Encounter Bar"" which also controls the size of the dragonriding vigor bar."
15023,Resolvable,2023-04-12 01:11:06,A library for working with resolvables. Resolvables are similar to promises or futures.
15024,[经典旧世]Resolvable,2023-04-12 01:11:06,A library for working with resolvables. Resolvables are similar to promises or futures.
15025,[怀旧服]Resolvable,2023-04-12 01:11:06,A library for working with resolvables. Resolvables are similar to promises or futures.
13032,Resolve Status,2022-11-03 16:26:25,Resolve Status
15310,Resource Bar Improver,2023-05-11 18:00:07,Improves the look of the Class Resource Bar
16677,Resource Tracker (On`ar),2024-01-11 01:10:19,Resource Tracker (Ona`ara) - Nomad Cache
4921,[燃烧远征]Respawn Prio,2022-06-17 16:02:38,Display the priorities of the Guild Respawn for loot distribution
15876,Rest XP Tracker,2023-12-04 17:00:50,Track and estimate your rest XP across all characters and realms in World of Warcraft with a simple slash command.
15877,[经典旧世]Rest XP Tracker,2023-12-04 17:00:52,Track and estimate your rest XP across all characters and realms in World of Warcraft with a simple slash command.
15878,[怀旧服]Rest XP Tracker,2023-12-04 17:00:54,Track and estimate your rest XP across all characters and realms in World of Warcraft with a simple slash command.
9610,Rested,2024-01-26 07:00:28,Rested Tracker for alts
1904,[怀旧服]RestedXP Guide,2024-07-09 07:01:47,TBC Classic leveling addon
4510,[经典旧世]RestedXP Guide,2024-07-09 07:01:23,TBC Classic leveling addon
6920,RestedXP Guide,2024-07-09 07:02:02,Classic WoW Ingame Leveling And Profession farming/leveling routes
17526,[怀旧服]RestedXP Guide - Nutri Dailies Guide,2024-06-21 17:01:37,Cataclysm Dailies Guide by Nutri
11965,RestoShamanStats,2023-12-28 06:15:14,Tells you how effective different stats are at increasing your heals
9902,RestockShop,2022-11-03 13:21:33,A fast shopping list tool to restock items at your ideal quantity and price.
1752,[经典旧世]Restocker Classic,2024-05-21 01:05:14,Automatic restock list of goods from vendors
1753,[怀旧服]Restocker Classic,2024-05-21 01:05:16,Automatic restock list of goods from vendors
14524,Restocker Classic,2023-06-18 01:11:22,Automatic restock list of goods from vendors
14635,Restore Auction Sold Notification,2023-02-07 23:00:19,Retail. Restores message saying when an auction sells when not at the auction house 
17350,[怀旧服]Ret,2024-06-07 17:00:32,Optimised Priority List for Retribution Paladin DPS
16324,[经典旧世]Retail Bag Sort,2024-04-25 05:00:27,Addon that replicates the Retail bag sorting functionality for Classic
17247,[怀旧服]Retail Bag Sort,2024-04-25 05:00:25,Addon that replicates the Retail bag sorting functionality for Classic
16776,[经典旧世]Retail Bags,2024-05-10 06:01:11,Providing simple retail bags experience including search and sorting functionalities
17402,[怀旧服]Retail Bags,2024-05-10 06:01:07,Providing simple retail bags experience including search and sorting functionalities
7704,Retail Raid Bingo,2022-11-03 10:53:49,Easy to use BINGO minigame for your raid.
7840,[经典旧世]Retail UI,2022-11-03 11:12:50,"World of Warcraft Retail's UI, recreated for Classic/TBC. Includes additional features"
12741,Retribution FCFS helper (clcret),2023-12-28 05:06:25,Retribution FCFS helper
12237,RetroSkullMinimap,2022-11-03 15:38:48,Brings back the Skull Icon used for rares on the minimap pre legion.
8873,RetroUI,2022-11-03 12:21:01,RetroUI is a side project that calls back to what I loved about UI's in the past. They were simple and usable for all classes and roles. 
5453,[经典旧世]Return All Mail,2023-01-25 15:00:31,Button to Return All Mail in Inbox
5454,[怀旧服]Return All Mail,2023-01-25 15:00:34,Button to Return All Mail in Inbox
5477,Return All Mail,2023-01-25 15:00:26,Button to Return All Mail in Inbox
8693,[经典旧世]Return Buff Tracker - Bueno Edition,2022-11-03 12:08:17,This is a german localized version from Return Buff Tracker
16309,[经典旧世]ReturnBuffTracker,2023-11-26 19:02:17,ReturnBuffTracker Revived for Classic Era and Season of Discovery.
8078,[经典旧世]ReturnBuffTracker (classic continued),2022-11-03 11:30:07,ReturnBuffTracker modifications for classic
5487,[燃烧远征]Reubin's Bars,2022-05-03 16:02:16,"Displays your HP and power bars (mana, energy, rage)"
5488,[经典旧世]Reubin's Bars,2022-05-03 16:02:30,"Displays your HP and power bars (mana, energy, rage)"
6687,[怀旧服]Reubin's Nameplates,2022-09-01 15:52:12,"Displays threat, health and debuffs on nameplates."
5471,[燃烧远征]Reubin's Nameplates,2022-04-29 14:00:06,Displays NPC's health and threat status on their nameplates  Topics Resources
5472,[经典旧世]Reubin's Nameplates,2022-04-29 14:00:09,Displays NPC's health and threat status on their nameplates  Topics Resources
7148,[怀旧服]Reunion Loot,2022-11-01 17:30:06,Faster GDKP Bidding
13059,Revelation,2023-12-28 05:41:24,Allows tradeskill usage by clicking items or reagents.
14387,Revolutions Shared,2024-05-01 20:01:09,Shared assets / code for revolutions guild
3008,RewardAchievements,2022-06-17 12:48:33,Showing reward achievements in separate tab
2789,Rewatch,2023-03-02 05:00:12,Track your HOTS like a BOSS
16115,[怀旧服]ReworkedBlizzardRaidFrames,2023-10-25 19:00:16,Overhauls the Blizzard raid frames
